MoldID,MoldCode,MoldName,MoldAssyDrawing,MoldDesignID,MoldMakerID,MoldType,CustomerID,MoldCavity,MoldDimL,MoldDimW,MoldDimH,MoldWeight,MoldNote,MoldDetail,RackLayerID,storage_company,MoldReturning,MoldDisposing,last_update_date
4265,TNR001,TNR-001,,3522,,,365,,,,,,,,603,2,,,
4266,OOT016,OOT-016,,3523,,,38,,,,,,,,1002,2,,,
4267,JAE028,JAE-028,,3524,,,177,,,,,,,,704,,,廃棄済,
4268,SWT001,SWT-001,,3525,,,366,,,,,,,,603,2,,,
4269,ADY094,ADY-094,,3526,,,111,,,,,,,,1002,2,,,
4270,MTM085,MTM-085,,3527,,,9,,,,,,,,1002,2,,,
4272,MYS001,MYS-001,,3528,,,11,,,,,,,,603,2,,,
4274,KDS097,KDS-097,,3529,,,248,,,,,,,,1002,2,,,
4275,MZT045,MZT-045,,3530,,,12,,,,,,,,1002,2,,,
4276,MZT062,MZT-062,,3531,,,12,,,,,,,,370,2,,,
4277,MZT048,MZT-048,,3533,,,12,,,,,,,,1002,2,,,
4278,KDS065,KDS-065,,3534,,,248,,,,,,,,1002,2,,,
4279,MZT065,MZT-065,,3535,,,12,,,,,,,,370,2,,,
4280,MZT067,MZT-067,,3537,,,12,,,,,,,,370,2,,,
4281,OOT007,OOT-007,,3538,,,38,,,,,,,,1002,2,,,
4282,JAE103,JAE-103,,3541,,,177,,,,,,,,704,,,廃棄済,
4283,ADY073,ADY-073,,3536,,,111,,,,,,,,1002,2,,,
4284,ADY072,ADY-072,,3542,,,111,,,,,,,,1002,2,,,
4285,CST006,CST-006,,3540,,,138,,,,,,,,370,2,,,
4286,KDS090,KDS-090,,3539,,,248,,,,,,,,1002,2,,,
4287,KND007,KND-007,,3543,,,190,,,,,,,,1002,2,,,
4288,TE91270,TE-9-127-0,,3544,,,93,,,,,,,,,,,,
4290,JAE049,JAE-049,,3546,,,177,,,,,,,,704,,,廃棄済,
4291,ODS017,ODS-017,,1744,,,32,,,,,,,,614,2,,,
4292,TMC002,TMC-002,,3099,,,100,,,,,,,,1002,2,,,
4293,YSDZ0601,YSD-Z-060-1,,3550,,,108,,,,,,,,1002,2,,,
4294,MTE,MTE,,3532,,,8,,,,,,,,1002,2,,,
4295,JAE179,JAE-179,,3547,,,177,,,,,,,,1002,2,,,
4296,JAE093,JAE-093,,3548,,,177,,,,,,,,704,,,廃棄済,
4297,TNX002,TNX-002,,3111,,,102,,,,,,,,1002,2,,,
4298,TE91271,TE-9-127-1,,3549,,,93,,,,,,,,1002,2,,,
4299,YCM030,YCM-030,,3553,,,230,,,,,,,,1002,2,,,
4300,JAE154,JAE-154,,3551,,,177,,,,,,,,704,,,廃棄済,
4301,AON002,AON-002,,3554,,,118,,,,,,,,1002,2,,,
4302,KDS,KDS,,3552,,,248,,,,,,,,1002,2,,,
4303,PB470x400x50ND,PB 470x400x50 ND,,1877,,,,,,,,,,,,,,,
4304,PB74H20YMS001,PB74 H20 YMS-001,,1887,,,,,,,,,,,,,,,
4305,OOT040,OOT-040,,1828,,,,,,,,,,,,,,,
4306,OOT041,OOT-041,,1830,,,,,,,,,,,,,,,
4307,OOT041ASANOPLATE,OOT-041 ASANO PLATE,,1829,,,,,,,,,,,,,,,
4308,OOT042,OOT-042,,1832,,,38,,,,,,,,702,1,,,
4309,OOT042,OOT-042,,1832,,,38,,,,,,,,702,1,,,
4310,OOT042D,OOT-042D,,1831,,,,,,,,,,,,,,,
4311,TE96120562,TE-9-612056-2,,2957,,,,,,,,,,,,,,,
4312,その他,その他,,3510,,,,,,,,,,,,,,,
4313,PB460x330WTN007,PB 460x330 WTN007,,1876,,,,,,,,,,,,,,,
4314,OKH002,OKH-002,,1790,,,,,,,,,,,,,,,
4315,PB470x450x50HIGHPLUG,PB 470x450x50 HIGH PLUG,,1878,,,,,,,,,,,,,,,
4316,PB590x350,PB 590x350,,1879,,,,,,,,,,,,,,,
4317,PBAType490x320x15,PB A Type 490x320x15,,1880,,,,,,,,,,,,,,,
4318,PBCTYPE499x347,PB C TYPE 499x347,,1881,,,,,,,,,,,,,,,
4319,PBJAE300ｘ285,PB JAE　300ｘ285,,1882,,,,,,,,,,,,,,,
4320,PBNB620x310,PB NB 620x310,,1883,,,,,,,,,,,,,,,
4321,PBZDTYPE,PB ZD TYPE,,1884,,,,,,,,,,,,,,,
4322,PB74530x350,PB74 530x350,,1885,,,,,,,,,,,,,,,
4323,ALCUTTER248.4x198.4YMS4P,ALCUTTER 248.4x198.4 YMS 4P,,120,,,,,,,,,,,,,,,
4324,PB375x367,PB 375x367,,1875,,,,,,,,,,,,,,,
4325,NHC006,NHC-006,,1615,,,,,,,,,,,603,2,,,
4326,SIT017D,SIT-017D,,1996,,,,,,,,,,,,,,,
4327,ALBASE10x557x704,AL BASE 10x557x704,,118,,,,,,,,,,,,,,,
4328,NDCT409,NDC-T-409,,1555,,,,,,,,,,,,,,,
4329,NFC001ASANOPLATE,NFC-001 ASANO PLATE,,1579,,,,,,,,,,,,,,,
4330,NFC001追加工・治具,NFC-001追加工・治具,,1580,,,,,,,,,,,,,,,
4331,NGS016,NGS-016,,1603,,,,,,,,,,,,,,,
4332,NGS016,NGS-016,,1603,,,,,,,,,,,,,,,
4333,NGS017R2,NGS-017　R2,,1605,,,,,,,,,,,604,2,,,
4334,TE91626,TE-9-162-6,,2954,,,,,,,,,,,613,2,,,
4335,NGT012,NGT-012,,1611,,,,,,,,,,,604,2,,,
4336,PLATE5x600x745,PLATE 5x600x745,,1888,,,,,,,,,,,,,,,
4337,ADY125D,ADY-125D,,109,,,,,,,,,,,,,,,
4338,ADY099,ADY-099,,88,,,,,,,,,,,,,,,
4339,ODS052R1,ODS-052 R1,,1773,,,,,,,,,,,,,,,
4340,ODS053,ODS-053,,1774,,,,,,,,,,,661,2,,,
4341,YSDA0752,YSD-A-075-2,,3347,,,,,,,,,,,,,,,
4342,YSDA0351,YSD-A-035-1,,3341,,,,,,,,,,,,,,,
4343,A別抜き,A 別抜き,,15,,,,,,,,,,,,,,,
4344,ODS055D,ODS-055D,,1777,,,,,,,,,,,,,,,
4345,OKH001,OKH-001,,1789,,,,,,,,,,,,,,,
4346,NGS017D,NGS-017D,,1604,,,,,,,,,,,,,,,
4347,SIT012,SIT-012,,1990,,,,,,,,,,,613,2,,,
4348,PB74FHJ515x347,PB74 FHJ 515x347,,1886,,,,,,,,,,,,,,,
4350,SHT013R3,SHT-013R3,,1982,,,,,,,,,,,,,,,
4352,TE816152P,TE-8-161-5   2P,,2916,,,93,,,,,,,,702,1,,,
4353,TE81566,TE-8-156-6,,2910,,,,,,,,,,,,,,,
4354,追加工・修理,追加工・修理,,3519,,,,,,,,,,,,,,,
4355,SIT011,SIT-011,,1989,,,,,,,,,,,604,2,,,
4356,SGK2001,SGK2-001,,1969,,,,,,,,,,,,,,,
4357,SIT012,SIT-012,,1990,,,,,,,,,,,,,,,
4358,SGK2001,SGK2-001,,1969,,,,,,,,,,,,,,,
4359,SIT013,SIT-013,,1991,,,,,,,,,,,613,2,,,
4360,SIT013,SIT-013,,1991,,,,,,,,,,,,,,,
4361,SIT014,SIT-014,,1992,,,,,,,,,,,613,2,,,
4362,SIT014,SIT-014,,1992,,,,,,,,,,,,,,,
4363,SIT015R2,SIT-015 R2,,1993,,,,,,,,,,,613,2,,,
4364,SIT015R2,SIT-015 R2,,1993,,,,,,,,,,,,,,,
4365,SIT016D,SIT-016D,,1994,,,,,,,,,,,,,,,
4366,SIT016,SIT-016,,3849,,,,,,,,,,,613,2,,,
4367,74Cスタック用NPCT409,74C スタック用 NPC-T-409,,13,,,,,,,,,,,,,,,
4368,SIT011,SIT-011,,1989,,,,,,,,,,,,,,,
4369,KSP204,KSP-204,,1274,,,,,,,,,,,,,,,
4370,PLATE5x606x830,PLATE 5x606x830,,1889,,,,,,,,,,,,,,,
4372,PLX002D,PLX-002D,,1891,,,,,,,,,,,,,,,
4373,TE91627,TE-9-162-7,,2955,,,93,,,,,,,,701,,,,
4375,TE91561R,TE-9-156-1R,,2949,,,,,,,,,,,,,,,
4376,PNS011,PNS-011,,1907,,,,,,,,,,,142,2,,,
4377,PP12127P,P-P12127-P,,1909,,,,,,,,,,,,,,,
4378,TE81625R1PP,TE-8-162-5 R1 PP,,2922,,,,,,,,,,,,,,,
4379,RDF85CUTTERJIG,RDF85 CUTTER JIG,,1927,,,,,,,,,,,,,,,
4380,ALCUTTER270x270JAE,ALCUTTER 270x270 JAE,,121,,,,,,,,,,,,,,,
4381,RDF85CUTTERJIG,RDF85 CUTTER JIG,,1927,,,,,,,,,,,,,,,
4382,RV53BLowerVerD32,RV53B Lower VerD32,,1930,,,,,,,,,,,,,,,
4383,Rv53BLowerVerD25,Rv53B Lower VerD25,,1929,,,,,,,,,,,,,,,
4384,RV53BMountingPlate,RV-53B Mounting Plate,,1931,,,,,,,,,,,,,,,
4385,RV74CLowerTableVer23.4.19,RV74C Lower Table Ver23.4.19,,1933,,,,,,,,,,,,,,,
4386,RV74CLowerTable,RV74C Lower Table,,1932,,,,,,,,,,,,,,,
4387,RYK005,RYK-005,,1939,,,,,,,,,,,,,,,
4388,TE816151P,TE-8-161-5   1P,,2915,,,,,,,,,,,,,,,
4389,SES001,SES-001,,1957,,,,,,,,,,,604,2,,,
4390,JAE112,JAE-112,,666,,,,,,,,,,,,,,,
4391,ATS032PLATE,ATS-032　PLATE,,223,,,,,,,,,,,,,,,
4392,KOS016R1,KOS-016 R1,,1030,,,,,,,,,,,,,,,
4393,JAE314D,JAE-314D,,847,,,,,,,,,,,,,,,
4394,DIC037No1,DIC-037 No1,,299,,,141,,,,,,,,652,2,,,
4396,ALCUTTERPLATEYMS4P,ALCUTTER PLATE - YMS 4P,,127,,,,,,,,,,,,,,,
4397,CMX800V,CMX800V,,249,,,,,,,,,,,,,,,
4398,CMX1100V,CMX1100V,,248,,,,,,,,,,,,,,,
4399,治具,治具,,3516,,,,,,,,,,,,,,,
4400,DIC133,DIC-133,,377,,,,,,,,,,,653,2,,,
4401,C別抜き,C 別抜き,,231,,,,,,,,,,,,,,,
4402,JAE296D,JAE-296D,,823,,,,,,,,,,,,,,,
4403,KDS134,KDS-134,,949,,,,,,,,,,,,,,,
4404,KDS135,KDS-135,,950,,,,,,,,,,,,,,,
4405,ATS032,ATS-032,,224,,,,,,,,,,,,,,,
4406,ATS029DR2,ATS-029D R2,,217,,,,,,,,,,,,,,,
4407,KDS141D,KDS-141D,,956,,,248,,,,,,,,,,,,
4408,ATS029D,ATS-029D,,216,,,,,,,,,,,,,,,
4409,ATS028DR1,ATS-028D R1,,214,,,,,,,,,,,,,,,
4411,ALCUTTER234x184YMS3P,ALCUTTER 234x184 YMS 3P,,119,,,,,,,,,,,,,,,
4412,ALCUTTERPLATEADY2P,ALCUTTER PLATE - ADY 2P,,126,,,,,,,,,,,,,,,
4413,YSDE1001,YSD-E-100-1,,3360,,,,,,,,,,,661,2,,,
4414,JAEスタキング,JAE - スタキング,,610,,,,,,,,,,,,,,,
4415,HKS012,HKS-012,,565,,,,,,,,,,,625,2,,,
4416,HKS012,HKS-012,,565,,,,,,,,,,,,,,,
4417,HKS011,HKS-011,,564,,,,,,,,,,,,,,,
4418,GAS005,GAS-005,,527,,,,,,,,,,,,,,,
4419,YSDG1001,YSD-G-100-1,,3390,,,,,,,,,,,,,,,
4420,FHJ001R4,FHJ-001 R4,,516,,,,,,,,,,,,,,,
4421,FHJ001,FHJ-001,,515,,,,,,,,,,,,,,,
4422,DIC064,DIC-064,,324,,,,,,,,,,,654,2,,,
4423,ESJ002D,ESJ-002D,,443,,,,,,,,,,,,,,,
4424,ATS028D,ATS-028D,,213,,,,,,,,,,,,,,,
4425,DuraVertical5080,DuraVertical 5080,,432,,,,,,,,,,,,,,,
4426,DIM019R1,DIM-019 R1,,417,,,142,,,,,,,,702,1,返却済,,
4427,DIM018,DIM-018,,416,,,142,,,,,,,,702,1,返却済,,
4428,DIC151,DIC-151,,398,,,141,,,,,,,,101,2,,,
4429,DIC147D,DIC-147D,,395,,,,,,,,,,,,,,,
4430,DIC147R4,DIC-147　R4,,396,,,,,,,,,,,,,,,
4431,DIC146D,DIC-146D,,393,,,,,,,,,,,,,,,
4432,DIC146R3,DIC-146 R3,,392,,,,,,,,,,,,,,,
4433,DIC145,DIC-145　,,390,,,,,,,,,,,655,2,,,
4434,ESJ003D,ESJ-003D,,444,,,,,,,,,,,,,,,
4435,MTM179,MTM-179,,1453,,,,,,,,,,,,,,,
4436,KOS016R3,KOS-016 R3,,1031,,,,,,,,,,,,,,,
4437,MTM172増面,MTM-172 増面,,1443,,,,,,,,,,,,,,,
4438,MTM173,MTM-173,,1444,,,,,,,,,,,,,,,
4439,MTM173増面,MTM-173 増面,,1445,,,,,,,,,,,,,,,
4440,MTM174,MTM-174,,1446,,,,,,,,,,,,,,,
4441,MTM178DR6,MTM-178D R6,,1452,,,,,,,,,,,,,,,
4442,MTM178R6ZM3cav/4cav,MTM-178 R6 ZM 3cav/4cav,,1450,,,,,,,,,,,,,,,
4443,MTM178DR3,MTM-178D R3,,1451,,,,,,,,,,,,,,,
4444,MTM171,MTM-171,,1441,,,,,,,,,,,,,,,
4445,MTM1793cav.4cavVN,MTM-179 3cav.4cav VN,,1454,,,,,,,,,,,,,,,
4446,MTM170,MTM-170,,1440,,,,,,,,,,,,,,,
4447,MTM179,MTM-179,,1453,,,,,,,,,,,,,,,
4448,MTM1803CAV/4CAVVn,MTM-180 3CAV/4CAV Vn,,1456,,,,,,,,,,,,,,,
4449,MTM180,MTM-180,,1455,,,,,,,,,,,,,,,
4450,MTM180,MTM-180,,1455,,,,,,,,,,,,,,,
4451,MTM1813CAV/4CAVVn,MTM-181 3CAV/4CAV Vn,,1458,,,,,,,,,,,,,,,
4452,MTM181,MTM-181,,1457,,,,,,,,,,,,,,,
4453,MTM181,MTM-181,,1457,,,,,,,,,,,,,,,
4454,MTM182R2,MTM-182 R2,,1459,,,,,,,,,,,,,,,
4455,ALCUTTER310x210JAE,ALCUTTER 310x210 JAE,,122,,,,,,,,,,,,,,,
4456,MTM178DR6,MTM-178D R6,,1452,,,,,,,,,,,,,,,
4457,KYD001,KYD-001,,1297,,,,,,,,,,,,,,,
4458,ATS026ASANOROD,ATS-026 ASANO ROD,,211,,,,,,,,,,,,,,,
4459,ATS026ASANOPLATE,ATS-026 ASANO PLATE,,210,,,,,,,,,,,,,,,
4460,ATS023D,ATS-023D,,206,,,125,,,,,,,,,,,,
4461,KSP200,KSP-200,,1270,,,,,,,,,,,,,,,
4462,ASC002D,ASC-002D,,180,,,,,,,,,,,,,,,
4463,ALCUTTERPlateJAE270x270,ALCUTTER Plate JAE 270x270,,128,,,,,,,,,,,,,,,
4464,TE00573,TE-0-057-3,,2399,,,,,,,,,,,154,2,,,
4465,ALCUTTERADY2P,ALCUTTER ADY 2P,,125,,,,,,,,,,,,,,,
4466,MTM172,MTM-172,,1442,,,,,,,,,,,,,,,
4467,KSP207,KSP-207,,1278,,,,,,,,,,,,,,,
4468,RDF85CUTTERJIG,RDF85 CUTTER JIG,,1927,,,,,,,,,,,,,,,
4469,KYD001D,KYD-001D,,1296,,,,,,,,,,,,,,,
4470,LMN001,LMN-001,,1309,,,,,,,,,,,175,2,,,
4471,MCT001D,MCT-001D,,1340,,,346,,,,,,,,,,,,
4472,MILLAC468V,MILLAC468V,,1345,,,,,,,,,,,,,,,
4473,ALCUTTER510x340ADY,ALCUTTER 510x340 ADY,,124,,,,,,,,,,,,,,,
4474,ALCUTTER508x335FHJ,ALCUTTER 508x335 FHJ,,123,,,,,,,,,,,,,,,
4475,MTM015,MTM-015,,1418,,,,,,,,,,,,,,,
4476,MTM167VN,MTM-167 VN,,1438,,,,,,,,,,,,,,,
4477,MTM169,MTM-169,,1439,,,,,,,,,,,,,,,
4478,廃油(ドラム缶),廃油(ドラム缶),,3520,,,,,,,,,,,,,,,
4479,WTN008,WTN-008,,3210,,,,,,,,,,,,,,,
4480,ドア修理,ドア修理,,3512,,,,,,,,,,,,,,,
4481,WB74ND470x300,WB74 ND 470x300,,3190,,,,,,,,,,,,,,,
4482,TE2432521R1,TE-243252-1 R1,,2645,,,,,,,,,,,,,,,
4483,74CPBH20,74C PB-H20,,11,,,,,,,,,,,,,,,
4484,サーブ木板ZB,サーブ木板　ZB,,3504,,,,,,,,,,,,,,,
4485,RDF85CUTTERJIG,RDF85 CUTTER JIG,,1927,,,,,,,,,,,,,,,
4486,WTN006R1,WTN-006 R1,,3203,,,,,,,,,,,,,,,
4487,WB74590x400H60SMK,WB74 590x400 H60 SMK,,3189,,,,,,,,,,,,,,,
4488,WTN007,WTN-007,,3207,,,,,,,,,,,,,,,
4489,WB74530x350,WB74 530x350,,3186,,,,,,,,,,,,,,,
4490,WTN008D,WTN-008D,,3209,,,,,,,,,,,,,,,
4491,サーブ木板ZA,サーブ木板 ZA,,3503,,,,,,,,,,,,,,,
4492,WTN009DR1,WTN-009D R1,,3212,,,,,,,,,,,,,,,
4493,TE24263841,TE-2426384-1,,2636,,,,,,,,,,,,,,,
4494,YCM064,YCM-064,,3254,,,,,,,,,,,614,2,,,
4495,TE24232522DR3,TE-2423252-2D R3,,2626,,,,,,,,,,,,,,,
4496,サーブ木板K,サーブ木板　K,,3502,,,,,,,,,,,,,,,
4497,YCM069R1,YCM-069 R1,,3259,,,,,,,,,,,,,,,
4498,WTN006R2,WTN-006 R2,,3204,,,,,,,,,,,,,,,
4499,TE2432522R1,TE-243252-2 R1,,2647,,,93,,,,,,,,,,,,
4500,スタキング共通,スタキング共通,,3508,,,,,,,,,,,,,,,
4501,スタキングAタイプ,スタキング　A タイプ,,3507,,,,,,,,,,,,,,,
4502,サーブ木板ZD,サーブ木板 ZD,,3505,,,,,,,,,,,,,,,
4503,TE24459251,TE-2445925-1,,2652,,,,,,,,,,,,,,,
4504,TE24459241,TE-2445924-1,,2651,,,,,,,,,,,,,,,
4505,TOK010,TOK-010,,3139,,,,,,,,,,,,,,,
4506,TOK011,TOK-011,,3141,,,,,,,,,,,,,,,
4507,WB74590x350H65,WB74 590x350 H65,,3188,,,,,,,,,,,,,,,
4508,TE24329571,TE-2432957-1,,2648,,,,,,,,,,,,,,,
4509,YCM071,YCM-071,,3265,,,,,,,,,,,,,,,
4510,WTN006R1,WTN-006 R1,,3203,,,,,,,,,,,,,,,
4511,WBND470x300x38,WB ND 470x300x38,,3179,,,,,,,,,,,,,,,
4512,WB74499x347,WB74 499x347,,3183,,,,,,,,,,,,,,,
4513,WB74500x400x50YMS,WB74 500x400x50 YMS,,3184,,,,,,,,,,,,,,,
4514,WB74590x350,WB74 590x350,,3187,,,,,,,,,,,,,,,
4515,WB74UPPER620x250,WB74 UPPER - 620x250,,3191,,,,,,,,,,,,,,,
4516,WB74470x450,WB74 470x450,,3182,,,,,,,,,,,,,,,
4517,WB74515x347FHJ,WB74 515x347 FHJ,,3185,,,,,,,,,,,,,,,
4518,サーブ木板ZD,サーブ木板 ZD,,3505,,,,,,,,,,,,,,,
4519,YSDZ1002D,YSD-Z-100-2D,,3421,,,,,,,,,,,,,,,
4520,TE24232521R2,TE-2423252-1 R2,,2622,,,93,,,,,,,,223,2,,,
4521,12X356X460,12X356X460,,1,,,,,,,,,,,,,,,
4522,YSDZ0201D,YSD-Z-020-1D,,3409,,,108,,,,,,,,,,,,
4523,TE11632DR1,TE-1-163-2D R1,,2521,,,,,,,,,,,,,,,
4525,TE11632D,TE-1-163-2D,,2520,,,,,,,,,,,,,,,
4526,TE11631D,TE-1-163-1D,,2519,,,,,,,,,,,,,,,
4527,YCM070,YCM-070,,3262,,,,,,,,,,,,,,,
4528,TE10789,TE-1-078-9,,2477,,,,,,,,,,,,,,,
4529,YMS002DR2VN,YMS-002D R2 VN,,3302,,,,,,,,,,,,,,,
4530,YSDZ0503D,YSD-Z-050-3D,,3415,,,,,,,,,,,,,,,
4531,WBZA,WB ZA,,3181,,,,,,,,,,,,,,,
4532,ZA別抜き,ZA 別抜き,,3492,,,,,,,,,,,,,,,
4533,ZB木板,ZB木板,,3493,,,,,,,,,,,,,,,
4534,エアコン室外機カーバー,エアコン室外機カーバー,,3496,,,,,,,,,,,,,,,
4535,カットライン別抜き,カットライン別抜き,,3497,,,,,,,,,,,,,,,
4536,キリコだし,キリコだし,,3498,,,,,,,,,,,,,,,
4537,コンプレッサーPB11MNB5,コンプレッサー　PB11MNB5,,3499,,,,,,,,,,,,,,,
4538,TE11604(Kaizen),TE-1-160-4 (Kaizen),,2513,,,,,,,,,,,,,,,
4539,サーブ木板A,サーブ木板　A,,3500,,,,,,,,,,,,,,,
4540,Vプーリー,Vプーリー,,3178,,,,,,,,,,,,,,,
4541,YCM071D,YCM-071D,,3264,,,,,,,,,,,,,,,
4542,YCM072,YCM-072,,3267,,,,,,,,,,,,,,,
4543,YCM072D,YCM-072D,,3266,,,,,,,,,,,,,,,
4544,YCM073D,YCM-073D,,3269,,,,,,,,,,,,,,,
4545,サーブ木板D,サーブ木板　D,,3501,,,,,,,,,,,,,,,
4546,YCM074D,YCM-074D,,3270,,,,,,,,,,,,,,,
4547,YES004,YES-004,,3275,,,,,,,,,,,,,,,
4548,YMS069,YMS-069,,3306,,,,,,,,,,,,,,,
4549,YKW008,YKW-008,,3292,,,,,,,,,,,,,,,
4550,YMS002DVN,YMS-002D VN,,3303,,,,,,,,,,,,,,,
4551,TE24232522R4,TE-2423252-2 R4,,2628,,,93,,,,,,,,223,2,,,
4552,YMS0014P,YMS-001 4P,,3298,,,,,,,,,,,,,,,
4553,YMS001R2,YMS-001 R2,,3299,,,,,,,,,,,,,,,
4554,サーブ木板A,サーブ木板　A,,3500,,,,,,,,,,,,,,,
4555,YMS001DR1,YMS-001D R1,,3296,,,,,,,,,,,,,,,
4556,YMS001DR2,YMS-001D R2,,3297,,,,,,,,,,,,,,,
4557,YMS002A/BVN,YMS-002 A/B VN,,3301,,,,,,,,,,,,,,,
4558,YCM070DR1,YCM-070D R1,,3261,,,,,,,,,,,,,,,
4559,TE24232522DR1,TE-2423252-2D R1,,2625,,,,,,,,,,,,,,,
4560,SSM051D,SSM-051D,,2263,,,,,,,,,,,,,,,
4561,3x246x335,3x246x335,,4,,,,,,,,,,,,,,,
4562,WBRv53470x300,WB Rv53 470x300,,3180,,,,,,,,,,,,,,,
4563,社内作業,社内作業,,3518,,,,,,,,,,,,,,,
4564,機械治具,機械治具,,3514,,,,,,,,,,,,,,,
4565,TE41106,TE-4-110-6,,2739,,,,,,,,,,,,,,,
4566,SSJ020,SSJ-020,,2207,,,,,,,,,,,702,1,,,
4567,3x246x335,3x246x335,,4,,,,,,,,,,,,,,,
4569,SMK217R6,SMK-217 R6,,2147,,,,,,,,,,,,,,,
4570,SSM051D,SSM-051D,,2263,,,,,,,,,,,,,,,
4571,SMK217,SMK-217,,2146,,,,,,,,,,,656,2,,,
4573,SSM052D,SSM-052D,,2265,,,,,,,,,,,,,,,
4574,SSM053,SSM-053,,2269,,,,,,,,,,,,,,,
4575,SSM053D,SSM-053D,,2268,,,,,,,,,,,,,,,
4576,SSM054,SSM-054,,2271,,,,,,,,,,,,,,,
4577,SSM054DR2,SSM-054D R2,,2270,,,,,,,,,,,,,,,
4578,SSM055,SSM-055,,2275,,,,,,,,,,,,,,,
4579,SSM055D,SSM-055D,,2274,,,,,,,,,,,,,,,
4580,STD016,STD-016,,2282,,,,,,,,,,,,,,,
4581,SSM050D,SSM-050D,,2261,,,,,,,,,,,,,,,
4582,SKK008,SKK-008,,2063,,,,,,,,,,,,,,,
4583,SIT018D,SIT-018D,,1998,,,,,,,,,,,,,,,
4584,74CJAECUTTERBASEPLATE,74C JAE CUTTER BASE PLATE,,10,,,,,,,,,,,,,,,
4585,SIT019D,SIT-019D,,2000,,,,,,,,,,,,,,,
4586,74CCommonUpperParts,74C Common Upper Parts,,9,,,,,,,,,,,,,,,
4587,74CALUMCUTTERBASE,74C ALUM CUTTER BASE,,8,,,,,,,,,,,,,,,
4588,74CABFORSTAKING,74C AB FOR STAKING,,6,,,,,,,,,,,,,,,
4589,74CH15UPPER,74C-H15 UPPER,,14,,,,,,,,,,,,,,,
4590,74CVENEERBASE,74C VENEER BASE,,12,,,,,,,,,,,,,,,
4591,TE50522,TE-5-052-2,,2779,,,,,,,,,,,612,2,,,
4592,SKK007R1,SKK-007 R1,,2061,,,,,,,,,,,,,,,
4593,SRI009,SRI-009,,2188,,,,,,,,,,,,,,,
4594,74CJAECUTTERBASEPLATE,74C JAE CUTTER BASE PLATE,,10,,,,,,,,,,,,,,,
4595,74CALUMCUTTERBASE,74C ALUM CUTTER BASE,,8,,,,,,,,,,,,,,,
4596,74CALUMCUTTERBASE,74C ALUM CUTTER BASE,,8,,,,,,,,,,,,,,,
4597,74CALUMBASEVer10t,74C ALUM BASE Ver10t,,7,,,,,,,,,,,,,,,
4598,TE71307,TE-7-130-7,,2873,,,,,,,,,,,625,2,,,
4599,TE71277,TE-7-127-7,,2864,,,,,,,,,,,,,,,
4600,TE61597D,TE-6-159-7D,,2845,,,,,,,,,,,,,,,
4601,TE60653,TE-6-065-3,,2817,,,,,,,,,,,614,2,,,
4602,5x600x745DIM018,5x600x745 DIM-018,,5,,,,,,,,,,,,,,,
4603,SKK006,SKK-006,,2059,,,,,,,,,,,602,2,,,
4604,26.5ｘ82.5ｘ480,26.5ｘ82.5ｘ480,,2,,,,,,,,,,,,,,,
4605,TE24459261,TE-2445926-1,,2653,,,,,,,,,,,,,,,
4606,TKD020,TKD-020,,3068,,,,,,,,,,,,,,,
4607,TKD020D,TKD-020D,,3067,,,,,,,,,,,,,,,
4608,TE24574351MR1,TE-2457435-1M R1,,2655,,,,,,,,,,,,,,,
4609,TKD021,TKD-021,,3070,,,,,,,,,,,,,,,
4610,TKD021D,TKD-021D,,3069,,,,,,,,,,,,,,,
4612,TKD022,TKD-022,,3071,,,,,,,,,,,,,,,
4613,TE24574361R5,TE-2457436-1 R5,,2660,,,,,,,,,,,704,,,廃棄済,
4614,金型整理,金型整理,,3515,,,,,,,,,,,,,,,
4615,TDW001DR3,TDW-001D R3,,2368,,,,,,,,,,,,,,,
4616,36x260x380,36x260x380,,3,,,,,,,,,,,,,,,
4617,STF010,STF-010,,2295,,,,,,,,,,,,,,,
4618,STF010D,STF-010D,,2294,,,,,,,,,,,,,,,
4619,TBG031,TBG-031,,2347,,,,,,,,,,,604,2,,,
4620,TKD022D,TKD-022D,,3072,,,,,,,,,,,,,,,
4621,TBG032,TBG-032,,2348,,,,,,,,,,,604,2,,,
4623,治具2021.8.19,治具2021.8.19,,3517,,,,,,,,,,,,,,,
4625,SHT017R3,SHT-017 R3,,3685,,,61,,,,,15.5,,,71,2,,,
4626,SHT018R2,SHT-018 R2,,3562,,,61,,,,,12.0,,,21,2,,,
4627,TIH024D,TIH-024D,,3564,,,95,,,,,,,,704,,,,
4628,JAE331,JAE-331,,3565,,,177,,,,,,,,233,2,,,
4629,JAE326D,JAE-326D,,3566,,,177,,,,,,,,704,,,,
4630,JAE328D,JAE-328D,,3568,,,177,,,,,,,,704,,,,
4631,JAE330D,JAE-330D,,3591,,,177,,,,,,,,704,,,,
4632,JAE327D,JAE-327D,,3567,,,177,,,,,,,,704,,,,
4633,NGT010,NGT-010,,3592,,,19,,,,,,,,614,2,,,
4634,MMT017,MMT-017,,3593,,下型,218,,,,,7.4,,,52,2,,,
4636,KIK002B,KIK-002B,,3596,,,291,,,,,,,,1002,2,,,
4637,NGS018R2,NGS-018 R2,,3717,,,18,,,,,,,,604,2,,,
4638,JAE333R1,JAE-333 R1,,3595,,,177,,,,,,,,121,2,,,
4639,TDW001DR2,TDW-001D R2,,3604,,,351,,,,,,,,,,,,
